,Fin_CH4,Tin_CH4,Fin_H2O,Conversion,HeatDuty,Fout,Tout,H2,CO,H2O,CO2,CH4,C2H6,C3H8,C4H10,N2,O2,Ar
522,615.918899,826.9574897,298.0930643,0.916383145,31168427.87,3145.453287,993.0624566,0.403954551,0.156018217,0.057536666,0.032909524,0.015243512,9.88E-08,2.55E-12,6.21E-17,0.330356322,1.00E-20,0.003981108
539,688.1314857,794.6007102,344.6392259,0.894119702,46619595.62,3373.488068,992.9874297,0.422923095,0.162742109,0.052321236,0.029825643,0.020107507,1.64E-07,5.34E-12,1.64E-16,0.308368018,1.00E-20,0.003712228
94,614.5414847,613.4277817,268.6890471,0.909545524,37561555.51,3104.220986,992.9524888,0.401914232,0.158787256,0.052893777,0.030961732,0.016671687,1.19E-07,3.37E-12,9.00E-17,0.334737223,1.00E-20,0.004033973
638,827.4908166,862.1927769,300.6991657,0.803406535,58112764.58,3589.301234,992.8967104,0.435567318,0.179711942,0.030150591,0.018435839,0.042196162,7.01E-07,4.64E-11,2.90E-15,0.290448047,1.00E-20,0.0034894
147,687.2588947,803.2181446,238.3595322,0.859102252,39579801.59,3219.90125,992.6417481,0.413204904,0.171563954,0.037296322,0.022974305,0.027998361,3.25E-07,1.50E-11,6.54E-16,0.323072566,1.00E-20,0.003889263
746,797.4190768,749.7258448,270.0947008,0.806391658,57923334.97,3481.998816,992.5815193,0.428819139,0.179139485,0.029571662,0.018332465,0.041279334,6.79E-07,4.46E-11,2.76E-15,0.299260399,1.00E-20,0.003596835
697,644.8538157,634.4469357,251.878645,0.888115485,40979685.44,3149.452154,992.5457252,0.407256695,0.164981413,0.045198235,0.027175637,0.02132785,1.91E-07,6.82E-12,2.29E-16,0.33008385,1.00E-20,0.00397613
713,792.7097408,825.2406861,279.4256025,0.813311092,54352403.15,3488.811263,992.5060488,0.429832446,0.178273803,0.031043993,0.019113182,0.039491703,6.20E-07,3.88E-11,2.29E-15,0.298654452,1.00E-20,0.003589801
498,600.9407547,808.744563,307.2522295,0.924182407,29453853.28,3119.777464,992.4235151,0.399985517,0.152145522,0.062153287,0.035106861,0.013596558,7.89E-08,1.83E-12,3.99E-17,0.332998347,1.00E-20,0.004013827
158,788.815939,763.7934347,278.9103705,0.8149887,56927162.85,3480.183102,992.3134834,0.429326653,0.177927512,0.031396928,0.019331492,0.039041138,6.06E-07,3.75E-11,2.19E-15,0.299376982,1.00E-20,0.003598689
753,794.4213316,700.2850176,347.2703452,0.839278924,66161799.58,3599.715151,992.1516765,0.438186052,0.174133213,0.038796777,0.022921278,0.033022219,4.24E-07,2.17E-11,1.05E-15,0.289460811,1.00E-20,0.003479226
327,685.1861918,860.0283531,220.7011178,0.851724646,35149340.62,3187.02406,991.8846693,0.410203165,0.172385228,0.035317662,0.022090682,0.02967857,3.65E-07,1.79E-11,8.28E-16,0.326394957,1.00E-20,0.003929372
355,645.7194544,794.0207535,229.211906,0.878355332,33234312.37,3117.523622,991.6600146,0.404751116,0.166833175,0.041802418,0.02567003,0.023457299,2.31E-07,9.05E-12,3.35E-16,0.333468883,1.00E-20,0.004016848
419,662.6530522,687.3371301,260.7899067,0.879314235,41913729.88,3198.332267,991.5058063,0.410863481,0.166169647,0.044071524,0.026572203,0.023279276,2.23E-07,8.56E-12,3.09E-16,0.325128224,1.00E-20,0.003915421
944,666.4854922,798.8707301,257.8658435,0.875805714,37632559.66,3201.935684,991.3061044,0.41115311,0.166844352,0.043128973,0.026113349,0.024067474,2.38E-07,9.41E-12,3.51E-16,0.324781479,1.00E-20,0.003911026
180,751.6131015,758.1045836,275.3254315,0.832910265,51952538.96,3400.506876,991.1145213,0.424671645,0.174573837,0.034991323,0.021479699,0.034383583,4.70E-07,2.56E-11,1.32E-15,0.306216544,1.00E-20,0.003682899
32,731.029131,836.265238,256.1716163,0.83694517,44167385.05,3330.181104,991.0300586,0.419925638,0.173962317,0.03486636,0.021576857,0.033323545,4.46E-07,2.38E-11,1.20E-15,0.312584232,1.00E-20,0.003760606
649,742.6966793,673.138921,330.0048679,0.858199043,58488406.79,3465.610228,990.952055,0.429549879,0.169751803,0.042985347,0.025384131,0.02829187,3.14E-07,1.39E-11,5.82E-16,0.300422952,1.00E-20,0.003613704
192,688.0090723,735.3347326,318.6361188,0.883075323,46970272.55,3332.986688,990.951667,0.419983495,0.164172907,0.048923178,0.028577526,0.02247075,2.03E-07,7.30E-12,2.48E-16,0.312114611,1.00E-20,0.00375733
440,687.4089179,709.5286464,282.8379734,0.87199029,45859885.34,3281.293869,990.9420352,0.41687454,0.167171041,0.043859113,0.026283035,0.024966848,2.52E-07,1.02E-11,3.86E-16,0.317028662,1.00E-20,0.003816509
152,674.8111146,735.0826238,290.2761442,0.88063916,43218341.71,3264.00191,990.624586,0.415150582,0.164779652,0.046809639,0.027802347,0.022974417,2.14E-07,7.94E-12,2.78E-16,0.318646458,1.00E-20,0.003836692
690,818.5438548,662.438073,296.6546467,0.801465415,65838142.43,3558.15983,990.3212433,0.432530984,0.178077242,0.03117122,0.019229111,0.042520982,7.00E-07,4.61E-11,2.86E-15,0.292949847,1.00E-20,0.003519913
1046,765.1992498,845.6405121,286.7042045,0.827733235,49704716.71,3441.909678,990.1491861,0.426809107,0.174551002,0.035177282,0.021571693,0.035655558,4.98E-07,2.78E-11,1.47E-15,0.302596219,1.00E-20,0.00363864
175,841.7398229,797.360369,328.0666456,0.8013102,64184111.6,3651.824647,989.9697192,0.438154811,0.177814992,0.032582242,0.01984214,0.042637736,6.93E-07,4.50E-11,2.76E-15,0.285537682,1.00E-20,0.003429704
853,627.8076168,867.2557243,333.8580087,0.914096296,31945483.91,3213.118858,989.8355511,0.407195419,0.153228235,0.061721454,0.034872434,0.015626532,1.00E-07,2.56E-12,6.18E-17,0.323458509,1.00E-20,0.003897317
608,636.1291407,755.2021214,294.7670947,0.900212438,36140704.67,3181.751555,989.6546483,0.407034941,0.158383787,0.053879325,0.031502857,0.018574037,1.41E-07,4.29E-12,1.23E-16,0.326689159,1.00E-20,0.003935753
974,753.0102569,844.6482396,254.8516827,0.820186935,45521944.52,3366.040281,989.5985342,0.42093423,0.175277856,0.032756961,0.02050096,0.037450144,5.54E-07,3.29E-11,1.84E-15,0.309358686,1.00E-20,0.003720608
237,656.2868449,769.8799846,249.4585426,0.875409396,36197287.89,3164.154108,989.5601374,0.407459399,0.165505831,0.043716765,0.02669342,0.024058701,2.36E-07,9.29E-12,3.44E-16,0.328607958,1.00E-20,0.003957691
400,724.6099238,865.5673603,226.4686995,0.824235089,38811358.05,3265.610777,989.219737,0.413796349,0.174524186,0.032295301,0.020505554,0.036309705,5.28E-07,3.08E-11,1.69E-15,0.318733443,1.00E-20,0.003834935
676,696.7108584,662.3820223,345.466284,0.883016817,52069008.15,3384.507199,989.0804241,0.422376283,0.162187978,0.051894585,0.030016404,0.022419781,1.97E-07,6.94E-12,2.30E-16,0.307404605,1.00E-20,0.003700168
358,773.7874102,884.3485023,253.698738,0.805794755,45287785.02,3400.855258,989.013819,0.422034567,0.176652743,0.030785518,0.019416252,0.041138183,6.64E-07,4.29E-11,2.61E-15,0.306289493,1.00E-20,0.00368258
14,842.836299,833.5977711,348.6034842,0.807059777,63542183.26,3684.337964,988.9403061,0.440135025,0.176288733,0.034957634,0.021103885,0.041091989,6.35E-07,3.93E-11,2.29E-15,0.283022654,1.00E-20,0.003399446
393,723.9428834,751.3923576,215.0368639,0.818529456,43005050.15,3244.662619,988.8117862,0.411668393,0.175007139,0.031064715,0.019915862,0.03769568,5.70E-07,3.46E-11,1.97E-15,0.320787953,1.00E-20,0.003859688
465,709.28568,766.9758538,314.5303079,0.866128504,47530471.18,3367.05886,988.5961577,0.421782661,0.166134601,0.045812695,0.027238221,0.026254839,2.69E-07,1.11E-11,4.30E-16,0.309057343,1.00E-20,0.00371937
96,633.4762801,846.371872,343.5060383,0.911633381,33756404.63,3236.323327,988.5531153,0.408438681,0.152740058,0.062432825,0.0352482,0.016103401,1.05E-07,2.73E-12,6.69E-17,0.321167337,1.00E-20,0.003869394
45,627.22879,771.5060145,206.0908437,0.875233656,28918104.37,3038.29041,988.5455954,0.396944532,0.165132887,0.041615192,0.026138074,0.023979768,2.39E-07,9.53E-12,3.58E-16,0.342067777,1.00E-20,0.004121531
281,615.6608389,849.884832,258.3664073,0.898379151,26765095.36,3084.339234,988.3419489,0.399138755,0.158231081,0.051771032,0.031013424,0.018884831,1.47E-07,4.59E-12,1.35E-16,0.336900753,1.00E-20,0.004059977
142,784.1231754,650.0416098,268.4327626,0.804583083,58856646.32,3441.750696,988.1858256,0.424431538,0.176164696,0.031712884,0.01990385,0.041449345,6.65E-07,4.28E-11,2.59E-15,0.302698165,1.00E-20,0.003638858
348,711.7039764,747.778966,286.6045448,0.854184453,46720310.05,3330.113067,988.1067009,0.419122807,0.168403849,0.041797659,0.025403787,0.029013157,3.30E-07,1.50E-11,6.45E-16,0.312497777,1.00E-20,0.003760633
503,620.430236,732.9937198,336.3761385,0.914357907,35461872.45,3194.514523,987.5848636,0.40434933,0.150866976,0.063917968,0.03615477,0.015485538,9.69E-08,2.43E-12,5.75E-17,0.32530533,1.00E-20,0.003919992
75,771.0860915,671.5156691,256.1376336,0.805476009,54984190.44,3395.536333,987.5212539,0.421109893,0.175583228,0.031694752,0.020040405,0.041126173,6.56E-07,4.20E-11,2.53E-15,0.306756551,1.00E-20,0.003688342
421,718.3510487,793.9966667,297.6978071,0.853227663,45995148.85,3358.487859,987.5085181,0.420792431,0.16798892,0.042588487,0.025784448,0.029227246,3.31E-07,1.51E-11,6.47E-16,0.309889253,1.00E-20,0.003728884
351,737.4115529,721.2375017,325.1242384,0.852079458,53664271.06,3437.528737,987.359998,0.42598719,0.167875694,0.043865848,0.026232993,0.029542199,3.34E-07,1.52E-11,6.48E-16,0.302852534,1.00E-20,0.003643207
1045,705.8706064,705.0005832,278.2076727,0.852868104,46872422.66,3303.696768,987.32848,0.416894972,0.16805442,0.041583219,0.025440833,0.029267289,3.35E-07,1.54E-11,6.66E-16,0.31496825,1.00E-20,0.003790683
68,824.8565357,784.8267416,344.7201226,0.811523436,62956720.79,3638.679927,987.2023029,0.437041286,0.174325216,0.036692795,0.022225147,0.039777964,5.89E-07,3.50E-11,1.97E-15,0.286494952,1.00E-20,0.003442052
62,767.0644687,898.7454663,245.6698424,0.801763463,42118135.95,3368.90066,986.8783479,0.418703695,0.17556508,0.031037716,0.019790443,0.042022124,6.85E-07,4.48E-11,2.76E-15,0.309162769,1.00E-20,0.003717488
939,633.2583884,711.1168444,248.1977063,0.882910834,33965185.57,3106.521251,986.8193711,0.401294642,0.161263975,0.047542626,0.029060219,0.022221541,2.00E-07,7.20E-12,2.45E-16,0.334585756,1.00E-20,0.00403104
64,699.5633776,837.4421824,245.404398,0.842935535,37639450.49,3240.359426,986.8129923,0.41187851,0.169662673,0.038074468,0.023856493,0.031569126,3.92E-07,1.96E-11,9.22E-16,0.321093589,1.00E-20,0.003864748
156,680.436928,899.969008,242.3195007,0.852902826,32030338.22,3196.893259,986.6314748,0.408752797,0.167745319,0.040051434,0.025020899,0.029148407,3.37E-07,1.56E-11,6.83E-16,0.325363573,1.00E-20,0.003917234
536,709.1187803,723.3378758,309.0225217,0.860148469,48167650.21,3353.185461,986.4749781,0.419882519,0.1655797,0.045562783,0.027370078,0.02753464,2.92E-07,1.24E-11,5.00E-16,0.310335232,1.00E-20,0.003734757
892,620.2284953,727.8582373,289.1850795,0.901181152,33172322.31,3131.522991,986.4604018,0.401304457,0.155118923,0.056335282,0.033172864,0.018221612,1.34E-07,3.95E-12,1.10E-16,0.331847899,1.00E-20,0.003998828
613,645.6664814,847.7420725,343.688755,0.902162067,34892085.46,3260.464482,986.2635981,0.410228991,0.153796298,0.060604598,0.034642096,0.01803794,1.28E-07,3.65E-12,9.81E-17,0.318849168,1.00E-20,0.003840781
401,828.4883957,663.8154256,336.6821577,0.802965552,68002929.24,3627.293498,985.6469163,0.435133787,0.174244589,0.035889029,0.021970467,0.041898311,6.47E-07,4.02E-11,2.36E-15,0.287410305,1.00E-20,0.003452864
136,623.9510622,797.1154409,276.5489523,0.894356635,30162703.66,3121.679923,985.6373811,0.400887384,0.156625004,0.053780623,0.032123334,0.019658721,1.55E-07,4.89E-12,1.46E-16,0.332913335,1.00E-20,0.004011445
126,662.6188936,644.1652968,337.6648229,0.890965195,45349426.24,3289.480395,985.4470289,0.413160242,0.156587414,0.056888559,0.03298948,0.020448079,1.62E-07,5.17E-12,1.55E-16,0.316119112,1.00E-20,0.003806952
1062,839.0038801,820.7345016,347.5768778,0.800020445,61606906.25,3661.948138,984.9130654,0.436675745,0.174003125,0.036314836,0.022192275,0.042656772,6.64E-07,4.16E-11,2.46E-15,0.284736362,1.00E-20,0.00342022
76,733.0454026,744.4530966,324.4101555,0.849025127,50819181.14,3420.470169,984.8616817,0.423630781,0.166264011,0.044928854,0.027048996,0.030123156,3.41E-07,1.56E-11,6.69E-16,0.304342497,1.00E-20,0.003661364
10,604.5939868,664.7227808,277.1892125,0.903003065,31675040.15,3076.551129,984.7278024,0.395838757,0.153047147,0.057486803,0.03411456,0.017746333,1.27E-07,3.64E-12,9.84E-17,0.337696049,1.00E-20,0.004070225
607,722.5535244,620.489641,296.246645,0.844039189,52610309.78,3356.40219,984.4570384,0.419110683,0.167081535,0.0426121,0.02610417,0.031258076,3.70E-07,1.76E-11,7.93E-16,0.310101851,1.00E-20,0.003731213
427,745.0490679,846.6811576,318.0660491,0.839333081,46868807.33,3434.085443,984.4503494,0.42422297,0.167763136,0.042745518,0.025976611,0.032452709,3.94E-07,1.93E-11,8.88E-16,0.303191781,1.00E-20,0.003646881
89,811.2991333,623.6928218,318.6875878,0.802410259,65648124.38,3562.099322,984.3836549,0.43059995,0.173360939,0.03584707,0.02218438,0.041897683,6.47E-07,4.02E-11,2.36E-15,0.292593325,1.00E-20,0.003516006
426,674.1951652,732.7889281,289.5350881,0.868698517,40653158.82,3246.520327,984.3835747,0.411141356,0.161989197,0.048122446,0.029144531,0.02538563,2.49E-07,9.80E-12,3.65E-16,0.320359242,1.00E-20,0.003857349
1,684.9871605,600.4479616,305.0198241,0.867428055,48311536.44,3290.812098,984.2137415,0.414223406,0.161952311,0.048848521,0.029379063,0.025691045,2.52E-07,9.98E-12,3.72E-16,0.316099932,1.00E-20,0.00380547
813,639.8610714,616.6313243,264.875708,0.879534757,38390270.22,3137.96699,984.1891749,0.40251314,0.159490824,0.049621085,0.030248404,0.022869145,2.06E-07,7.45E-12,2.55E-16,0.331266526,1.00E-20,0.003990671
418,625.4995747,628.5239524,222.538737,0.873525048,33291077.92,3047.850538,984.020499,0.395602504,0.161360715,0.045318471,0.028458619,0.024165107,2.33E-07,9.08E-12,3.33E-16,0.340985748,1.00E-20,0.004108603
711,794.8530344,664.355184,306.6212567,0.820886699,59304801.75,3490.704178,983.795472,0.426726299,0.169838698,0.038340768,0.023516451,0.037971021,5.33E-07,4.28E-11,0.001516032,0.298502331,1.00E-20,0.003587868
295,655.146818,852.0952395,224.2756948,0.855194103,28557889.91,3111.083126,983.5620323,0.400716221,0.164847609,0.041485622,0.026327421,0.028389913,3.17E-07,1.42E-11,6.03E-16,0.334207706,1.00E-20,0.004025192
462,653.0280269,618.1345031,298.1406954,0.881167514,41961129.36,3210.605663,983.5064783,0.407397022,0.157980553,0.052793271,0.031588637,0.022502506,1.96E-07,6.85E-12,2.26E-16,0.32383738,1.00E-20,0.003900435
365,643.8822135,868.5481123,269.9211695,0.876872409,28858914.5,3151.239037,983.1511628,0.403105673,0.159126553,0.049985892,0.030493643,0.023422395,2.13E-07,7.84E-12,2.72E-16,0.329891752,1.00E-20,0.003973878
977,618.1020029,804.9037674,303.0016999,0.899562692,29174850.45,3137.351556,982.8912978,0.39974924,0.151943928,0.059615157,0.035057332,0.018422261,1.33E-07,3.86E-12,1.06E-16,0.331220552,1.00E-20,0.003991397
800,777.4750275,789.7857898,320.6661114,0.818691675,53034921.37,3496.455569,982.8031009,0.426788425,0.169740443,0.039876425,0.024546297,0.037534173,5.16E-07,2.86E-11,1.50E-15,0.2979318,1.00E-20,0.003581921
1059,718.0497675,844.0756304,226.504452,0.814821811,36209822.37,3235.106911,982.6820238,0.408416982,0.170744113,0.034597339,0.022398177,0.038265416,5.60E-07,3.30E-11,1.84E-15,0.32170634,1.00E-20,0.003871074
436,795.8007404,886.885232,323.0713034,0.808842522,50058535.93,3534.229252,982.5541135,0.428529579,0.170967063,0.038349544,0.023706085,0.040072973,5.84E-07,3.44E-11,1.91E-15,0.294830482,1.00E-20,0.00354369
56,886.6484278,641.6643195,327.1022992,0.872807775,63218717.69,3547.311667,982.5266829,0.430089504,0.155806828,0.047874737,0.026874938,0.029598058,3.18E-07,1.72E-11,0.01207182,0.294152919,1.00E-20,0.003530878
886,627.6664675,863.439189,252.833775,0.8793175,25572607.51,3091.042637,982.4679249,0.397974302,0.158110031,0.050016998,0.030800055,0.022814927,2.04E-07,7.35E-12,2.50E-16,0.336232274,1.00E-20,0.004051209
677,646.5216094,717.9852071,298.3726735,0.882044867,36636492.85,3193.397623,982.1173447,0.405281644,0.156413255,0.054155479,0.032445195,0.022232984,1.89E-07,6.52E-12,2.11E-16,0.325549821,1.00E-20,0.003921433
837,714.6317359,701.0495439,318.3403365,0.850527987,48386320.66,3365.15703,981.7643386,0.41837855,0.163206955,0.04723513,0.028648075,0.02955205,3.23E-07,1.43E-11,5.95E-16,0.309257427,1.00E-20,0.003721489
784,769.0772571,673.0942151,302.1710596,0.813814145,55604552.95,3448.080716,981.7062747,0.422928614,0.169649507,0.038830707,0.024223323,0.038662497,5.47E-07,3.12E-11,1.68E-15,0.302072661,1.00E-20,0.003632143
181,687.5073523,730.8893853,201.6193089,0.820954973,35368705.62,3135.023539,981.5532149,0.400596736,0.169129691,0.034943841,0.022958738,0.03655523,5.15E-07,2.94E-11,1.58E-15,0.331820698,1.00E-20,0.00399455
645,679.8560322,782.7887819,233.8633416,0.839327243,34528096.18,3169.630973,981.472648,0.40408891,0.16587804,0.04016843,0.025669244,0.032084942,3.93E-07,1.95E-11,9.10E-16,0.32815912,1.00E-20,0.003950922
1029,613.6484913,664.2346497,340.3549721,0.908016368,34825710.96,3171.548936,981.3523763,0.399764116,0.146882285,0.0669152,0.038293728,0.016569514,1.06E-07,2.74E-12,6.67E-17,0.327626695,1.00E-20,0.003948357
668,641.1650198,875.8969762,290.1053841,0.937735482,17378379,3028.750519,981.2269205,0.384139195,0.13417355,0.073490917,0.040002107,0.012271505,6.04E-08,6.37E-12,0.008569216,0.343218863,1.00E-20,0.004134587
451,632.7018176,626.0658783,209.5105646,0.858135108,32457646.08,3037.063614,980.8752596,0.39346018,0.162075843,0.04296616,0.027624428,0.02751509,2.95E-07,1.28E-11,5.25E-16,0.342234787,1.00E-20,0.004123215
220,745.7787469,664.4255431,295.7198308,0.822501893,52091587.03,3390.384633,980.709672,0.419067756,0.167507666,0.040802621,0.025474254,0.036350087,4.83E-07,2.60E-11,1.32E-15,0.307103249,1.00E-20,0.003693883
433,663.6864948,768.5507769,285.7384038,0.865701097,35845528.43,3209.389944,980.5883739,0.40653241,0.159194921,0.049939801,0.030561346,0.025856145,2.52E-07,9.92E-12,3.69E-16,0.324013183,1.00E-20,0.003901942
263,640.0755889,692.4134305,342.9045896,0.894065535,38073350.91,3233.918343,980.3700181,0.405745738,0.150535125,0.062573257,0.036314138,0.019520476,1.44E-07,4.27E-12,1.20E-16,0.321438831,1.00E-20,0.003872292
289,716.329378,803.9111539,257.2706919,0.82384996,39184501.42,3273.235602,980.3045147,0.410758169,0.167238365,0.039300151,0.025036719,0.035889628,4.79E-07,2.59E-11,1.32E-15,0.317950503,1.00E-20,0.003825985
174,634.0135556,715.4776508,279.8339373,0.879797062,33112681.37,3136.62856,980.2642759,0.400194393,0.155495829,0.053678408,0.0326403,0.022620458,1.95E-07,6.82E-12,2.25E-16,0.331378057,1.00E-20,0.00399236
867,730.1888235,756.5038681,322.8108509,0.839009139,47360706.02,3397.303011,979.6896923,0.419446344,0.163504521,0.046378913,0.028364476,0.032214609,3.76E-07,1.77E-11,7.90E-16,0.306404439,1.00E-20,0.003686323
699,645.5534265,719.3380335,200.8763415,0.844048061,29723272.03,3047.479247,979.6668857,0.393636131,0.163823617,0.040254688,0.026287241,0.030756223,3.65E-07,1.75E-11,7.94E-16,0.341132573,1.00E-20,0.004109162
527,648.3119211,815.5233202,298.7934633,0.875613645,31803722.96,3191.147019,979.2635193,0.403928175,0.155334023,0.054534148,0.032964159,0.023526688,2.07E-07,7.40E-12,2.49E-16,0.325788396,1.00E-20,0.003924204
108,676.4444696,654.6454405,283.2496846,0.854139762,41428614.9,3228.239395,978.9129981,0.407310004,0.160200182,0.0481546,0.029816485,0.028454708,3.00E-07,1.28E-11,5.15E-16,0.322184525,1.00E-20,0.003879198
827,720.6506571,739.0033345,219.6610199,0.801737155,39042528.01,3217.777757,978.8072248,0.404678488,0.169420455,0.034481139,0.022736479,0.041339076,6.36E-07,3.97E-11,2.33E-15,0.323451801,1.00E-20,0.003891927
884,679.3058109,771.7965527,210.5920787,0.823462433,31935219.1,3124.772133,978.3793166,0.398633456,0.166059977,0.037832197,0.024868801,0.035730151,4.80E-07,2.62E-11,1.35E-15,0.332867307,1.00E-20,0.004007631
760,675.1007207,734.7676644,230.5565516,0.834381797,34399323.87,3146.959819,978.3708953,0.400802788,0.164073329,0.041049683,0.026517607,0.033077769,4.09E-07,2.06E-11,9.74E-16,0.330499047,1.00E-20,0.003979368
392,611.1889739,819.1173349,240.5122695,0.876151923,22669428.3,3028.334449,977.9419308,0.390694516,0.154825429,0.051623111,0.032343243,0.023270827,2.07E-07,7.48E-12,2.55E-16,0.343107626,1.00E-20,0.00413504
227,695.9520575,627.3786665,206.3940223,0.824630891,37980219.8,3129.0372,977.4193732,0.398379953,0.164628242,0.037849394,0.02478576,0.036313859,4.92E-07,1.18E-10,0.001541373,0.332498706,1.00E-20,0.004002221
731,798.2252388,779.0424546,340.7501699,0.802226015,54593169.57,3548.638344,977.171962,0.426637875,0.167176474,0.041683046,0.025910956,0.041417467,5.96E-07,3.49E-11,1.92E-15,0.293644272,1.00E-20,0.003529313
73,646.8618433,759.8622701,234.4505448,0.850432217,29313553.45,3092.370141,976.9457347,0.396055996,0.159761473,0.045604984,0.029212573,0.029127884,3.17E-07,1.40E-11,5.85E-16,0.336187247,1.00E-20,0.004049526
543,700.4332443,886.9815477,268.3966592,0.829617416,32419578.36,3248.390921,976.5677129,0.407448823,0.162893498,0.043580733,0.027713524,0.034203804,4.23E-07,2.13E-11,1.01E-15,0.320303992,1.00E-20,0.003855202
943,742.3519095,811.0139127,346.7645551,0.83345574,46367692.56,3447.200589,976.5026149,0.420968938,0.161335487,0.048855207,0.029790659,0.033390558,3.90E-07,1.85E-11,8.32E-16,0.302025754,1.00E-20,0.003633006
346,720.0184036,615.8208504,296.3869214,0.828158599,48712684.5,3328.219472,976.4181688,0.412980047,0.162723737,0.044990662,0.028216096,0.034610684,4.27E-07,2.14E-11,1.01E-15,0.312715546,1.00E-20,0.003762801
190,710.1858364,829.3141648,245.3437392,0.813756168,34502493.66,3231.152216,976.2142999,0.405400574,0.165370402,0.039506916,0.025673914,0.038110724,5.27E-07,2.96E-11,1.57E-15,0.32206115,1.00E-20,0.003875793
848,686.4748867,850.0804199,328.3151036,0.856702774,35816545.26,3304.587363,975.8911024,0.410910602,0.156176329,0.053923128,0.032696783,0.027713796,2.74E-07,1.10E-11,4.18E-16,0.314789471,1.00E-20,0.003789618
588,651.1109645,861.00757,229.9625021,0.842972288,24667779.55,3090.673918,975.4710461,0.395174328,0.159925081,0.044725691,0.028930585,0.030798455,3.50E-07,1.62E-11,7.09E-16,0.336393749,1.00E-20,0.004051761
194,617.4954084,883.1483705,323.6660419,0.891161365,23989095.57,3146.6094,975.2934608,0.396631465,0.146586425,0.064527454,0.038146914,0.019884969,1.45E-07,4.32E-12,1.21E-16,0.330242969,1.00E-20,0.003979658
360,623.4871669,718.5906357,287.1620438,0.877825649,29779298.73,3111.770246,975.1987303,0.395470564,0.150934301,0.057618505,0.035190728,0.022790347,1.91E-07,6.53E-12,2.11E-16,0.333971142,1.00E-20,0.004024222
879,625.3521385,691.0346046,300.0840154,0.879067655,31461572.19,3131.427657,974.4884079,0.396382609,0.149669053,0.059509488,0.036071405,0.022484106,1.84E-07,6.17E-12,1.94E-16,0.331884184,1.00E-20,0.00399897
397,758.0180696,607.9792441,332.2976987,0.814552693,55417080.78,3449.196514,974.2057918,0.419526775,0.162638178,0.045798828,0.028538025,0.037943104,4.95E-07,2.63E-11,1.32E-15,0.30192365,1.00E-20,0.003630945
391,681.9581509,724.3289989,230.1833194,0.820736645,33811293.45,3148.155812,974.1826585,0.398526752,0.16264874,0.041233208,0.027051655,0.036152953,4.73E-07,2.52E-11,1.27E-15,0.330408342,1.00E-20,0.003977878
205,771.0108465,712.5777116,344.4691745,0.810667822,53076224.26,3491.113469,973.7552353,0.421816631,0.162740234,0.045991054,0.028577242,0.038928857,5.16E-07,2.79E-11,1.42E-15,0.298358076,1.00E-20,0.00358739
359,632.6964874,718.9594632,297.1721169,0.87222023,31015813.39,3141.298437,973.5380956,0.397092562,0.150569805,0.058035652,0.035475939,0.023960684,2.07E-07,7.31E-12,2.43E-16,0.330878725,1.00E-20,0.003986426
50,747.4295649,877.1865895,295.7558632,0.805045582,38587971.54,3370.637989,973.3741134,0.413554947,0.16371075,0.042633013,0.027227193,0.040247781,5.61E-07,3.19E-11,1.71E-15,0.308910228,1.00E-20,0.003715528
661,639.5008438,638.7938286,254.6165814,0.853905649,32540751.19,3096.166731,973.1143814,0.394313679,0.155142335,0.050547223,0.032121771,0.028093189,2.86E-07,1.19E-11,4.65E-16,0.335736974,1.00E-20,0.004044543
971,662.9812467,770.9181009,243.1719518,0.835359997,29878227.31,3127.385149,973.1077618,0.396809173,0.158992938,0.045649816,0.02954356,0.032494213,3.80E-07,1.81E-11,8.16E-16,0.332505679,1.00E-20,0.004004241
828,600.3533576,766.0850059,297.3608082,0.88889802,23981712.52,3068.725962,972.8887523,0.389595253,0.145289001,0.063798296,0.038465787,0.020235856,1.50E-07,4.52E-12,1.29E-16,0.338535061,1.00E-20,0.004080596
773,667.3274044,730.7528627,271.3824645,0.841123902,33516760.79,3174.740536,972.297768,0.400012188,0.156744221,0.049314686,0.031324805,0.031091386,3.42E-07,1.54E-11,6.54E-16,0.327567837,1.00E-20,0.003944535
79,767.1851421,616.8165462,342.4948283,0.808145338,55831918.3,3475.162408,972.074144,0.419873513,0.161588288,0.046656155,0.029135806,0.039431939,5.23E-07,2.84E-11,1.45E-15,0.299709931,1.00E-20,0.003603845
560,741.4006098,887.3775327,346.3614348,0.823440095,40131276,3430.350693,971.9383714,0.417340731,0.158805757,0.050172633,0.03099784,0.035526894,4.27E-07,2.10E-11,9.72E-16,0.303504869,1.00E-20,0.003650849
1044,683.652246,609.6656195,285.8088297,0.835621933,41209999.08,3227.352301,971.9312232,0.403668935,0.15726541,0.049283131,0.031175253,0.032417799,3.68E-07,1.70E-11,7.45E-16,0.322308817,1.00E-20,0.003880287
259,688.7409836,796.7495869,230.3109892,0.811023638,30395534.06,3154.345328,971.7609307,0.397480665,0.162011707,0.041103584,0.027223653,0.038415361,5.23E-07,2.91E-11,1.53E-15,0.329794413,1.00E-20,0.003970094
512,743.4759546,721.3410886,323.016814,0.813660673,46756362.25,3399.145414,971.7288769,0.414999982,0.160552933,0.04697916,0.029537353,0.037944814,4.89E-07,2.57E-11,1.28E-15,0.306300906,1.00E-20,0.003684364
