,T_in (K),P_in (Pa),Conversion,F_in (mol/s),Heat Duty (W),F_out (mol/s),T_out (K),H2,H2O,CO2,CO,CH4
398,636.86771909546,938656.8810489698,0.9632942605486445,309,22862086.27574487,453.5034087114966,1140.100002208829,0.5307959031582613,0.30381133834867885,0.05286959773256528,0.10645279743803725,0.006070363322457375
399,584.22519833457,875518.9807470031,0.8503211648589128,309,19985662.689769458,436.557444358037,1048.977212278564,0.5017816813659043,0.3264054662313666,0.06352947752455845,0.08256874606892103,0.025714628809249535
400,510.5729410958119,920411.545727827,0.5726989184096662,309,14571752.072821302,394.9141073906499,947.7954190006452,0.3972920922454441,0.41277754479944445,0.07100023730619016,0.03777936268675266,0.08115076296216861
401,604.7286963049366,980419.2613656417,0.5023994302274343,309,11935959.915943718,384.3691841633151,926.2504085081891,0.3635998446737028,0.4412591740947464,0.0695079235244177,0.028538794507600843,0.09709426319953232
402,569.0379299336211,802106.5795946807,0.802595741513599,309,18874275.268389765,429.39863085623983,1021.0462191322149,0.48746986691516275,0.337852865010567,0.06691882444801003,0.07327924801970312,0.03447919560655704
403,591.259733974139,962916.5075057695,0.8471681338442943,309,19965288.838358026,436.08448970584413,1055.349718583672,0.4999251557942056,0.3280756524817444,0.06282446862337328,0.08288993143241594,0.026284791668260785
404,680.9860577180825,881247.7516186435,0.6874569548874208,309,14921390.319442842,412.1278128623131,985.2463687508189,0.44550063353494906,0.37250199232068903,0.07018547638649017,0.054934570744577756,0.056877327013294066
405,624.0759221976031,1169468.4882510938,0.8923281869176631,309,21057551.112513892,442.85849766684953,1096.4137201333408,0.5113987971636262,0.31923292798568964,0.05803989558619513,0.0930936925107752,0.01823468675371372
406,609.6739724457585,1129055.3679215137,0.6759531792051912,309,15925644.969287371,410.4022465099787,999.854894223339,0.4389044404976491,0.3783329640471716,0.06831810327722149,0.055225733591021696,0.05921875858693609
407,567.8402052354238,1140548.9028502502,0.6342732798394549,309,15525898.32909968,404.1502616051182,985.5483788248566,0.4221292737294671,0.3922808927890294,0.06901435207363014,0.048705912542317854,0.0678695688655556
408,665.9341827391521,908155.1873735823,0.8198737982578844,309,18242504.84064227,431.99033936788265,1038.1817003415629,0.49191778016394433,0.33445292094350615,0.06489062747817999,0.07746606205364484,0.03127260936072465
409,622.1473606131832,1086319.2895896686,0.6513262667109379,309,15155772.500370957,406.7082096358406,988.0274838649657,0.4294765772859033,0.3861008367526302,0.06914844390207543,0.05097612845377847,0.06429801360561269
410,666.795345149981,1086485.0314588547,0.7302315724588457,309,16376030.006258933,418.5440054980269,1016.8467678121038,0.4596478022668604,0.36114480551747546,0.06709146017390245,0.0637754187389569,0.0483405133028048
411,635.7259332370731,1159135.4393562214,0.945235152101405,309,22538993.057125002,450.7945424444107,1137.5271608288067,0.5251506303778086,0.3084627506846977,0.053366060694287565,0.10390917111300119,0.009111387130204953
412,576.6208342113363,1039422.0763591767,0.9771060385943852,309,24515164.572715458,455.57517541835773,1176.191954873422,0.5320553428296679,0.30330403625870916,0.0494810706871,0.11139058475390812,0.0037689654706149
413,556.9141531388959,984158.7347988029,0.8138483510633323,309,19602379.214058008,431.0865222886998,1042.1177131867837,0.4892290357643836,0.3367776337214044,0.06445148062983322,0.07715537304412148,0.03238647684025739
414,604.2220219521021,890867.5372874341,0.6535087400119843,309,15163493.912199063,407.0355806309976,974.0613664336606,0.43201510599768245,0.38371063562784485,0.07077035615357329,0.049659742801677065,0.06384415941922243
415,597.7195211926673,1093730.5648013635,0.6227433991607253,309,14834090.754588857,402.4207795033088,978.2611496603143,0.4176845851001924,0.3959279727667821,0.06949862665116774,0.04657871594408538,0.07031009953777242
416,664.0998134734072,956034.4531177497,0.7356547853107546,309,16352730.454432372,419.3574874258132,1008.8938556304823,0.4627590275151178,0.358381212013647,0.06805443380209474,0.0635285003427697,0.04727682632637083
417,621.6153464511038,1150792.4497306887,0.5032374485109229,309,11935488.610541388,384.4948869058384,937.7035475851302,0.36299105304938295,0.4419317630733481,0.06850488490773238,0.02967324353214937,0.09689905543738725
418,559.3867793443083,1191648.2563679756,0.6075280317308936,309,15091474.137466706,400.138474388834,979.1338879946958,0.41057304109225656,0.4019764022789079,0.0689567859989784,0.04493074306760584,0.07356302756225128
419,540.8190734567715,1069349.9205303676,0.5850180262772283,309,14671985.595787324,396.7619735707842,962.9884794384831,0.4016561841583811,0.40929802831879175,0.06989793946638298,0.04070371756404628,0.07844413049239779
420,537.1532427492398,931406.7962307171,0.7767665658168862,309,18875699.145227857,425.5242545017329,1022.5167082090845,0.4774240597907858,0.3463082446330164,0.06670134431726005,0.07022075018776465,0.03934560107117315
421,508.5650252191849,1054072.9656828204,0.6119770087621397,309,15647415.055893444,400.80582094352087,971.6631206766224,0.41343909255907685,0.39942245826313694,0.06989411447632461,0.04463629653891124,0.07260803816255045
422,501.2723315709858,813082.0150546399,0.8086646433701018,309,19866388.369830027,430.30896613471526,1024.603981976249,0.4893308288158971,0.33636143963356374,0.06649617028519236,0.07446307709095519,0.0333484841743916
423,633.7226447004882,1032181.1314765863,0.8494293778279193,309,19591567.260600075,436.4236763033879,1062.2569047360403,0.49996812782032884,0.32816635748505113,0.062041359891220955,0.08394838940368766,0.025875765399711394
424,603.7151312898903,964711.414843882,0.7786160380387966,309,18142674.135877952,425.80167533501947,1026.0296163740059,0.477730052314641,0.3461170950837685,0.06629764444332076,0.07086100473239919,0.038994203425870594
425,527.031010408127,904177.808517111,0.7236639039648132,309,17725390.33142483,417.55885522392197,1000.1947435487241,0.4588965088892657,0.3614732933208279,0.06895296834390703,0.06104301155466806,0.04963421789133132
426,625.2025194140106,879850.0663666892,0.8137128562889578,309,18571100.32129306,431.0661980725436,1032.9980365799202,0.4902309911486419,0.3357674747756632,0.06550413136780539,0.07608582453080205,0.03241157817708756
427,678.4190844353169,1046924.4224226689,0.7637748638308779,309,16950546.89293261,423.57549920383167,1026.7156261934135,0.4718823341142304,0.3510390107374326,0.0661710862140049,0.06908058591481024,0.04182698301952185
428,664.6793644335688,872387.0425041071,0.9770249741733005,309,23060630.653231304,455.5630157551951,1158.4694770560232,0.5335526587690539,0.30180232581313193,0.05100554325183967,0.10985706034278024,0.0037824118231942145
429,686.8011374926127,1004487.0808849626,0.9419128614629426,309,21504037.25245633,450.2961988486414,1120.6269879687418,0.5256672808164269,0.30776195988206745,0.055020638959255665,0.10187529874389215,0.009674821598357912
430,617.6883040541663,1031715.3935442682,0.5586738579769344,309,13077354.605079124,392.81034832574016,950.8115796557316,0.3900873073021769,0.41896512710415734,0.0700814353067388,0.03660292084550464,0.08426320944142239
431,595.1023575907889,1092843.3366360306,0.973751609656265,309,24184636.132316075,455.07201107763973,1173.6598418417811,0.5311943882405441,0.30398295089050775,0.04974506409109651,0.11075162368379488,0.004325973094056676
432,632.2018123211344,1146756.2090966618,0.5355797770878994,309,12513635.266018935,389.34623619238494,949.7842227284253,0.3786103221612975,0.42874320336312105,0.06910315696236925,0.03408177023066317,0.08946154728254901
433,584.1774520083939,1051724.9828292618,0.8051712463795837,309,19153979.414183877,429.7849565861375,1043.8468712623317,0.4857910140223499,0.3396887320613936,0.06426967489865835,0.07625181685151787,0.033998762166080256
434,538.9624721470606,1055301.8890054307,0.6107434668287547,309,15250178.277230863,400.62078965351327,971.3056636747539,0.4129050600750555,0.39987005871578163,0.06989420396017806,0.044458173520227254,0.07287250372875743
435,590.0154691730577,886896.8477783428,0.8158622298553644,309,19080643.257080235,431.3886041075047,1034.550698936433,0.49085035394355125,0.33527815515793613,0.06531986943471511,0.0765379506589792,0.03201367080481814
436,519.5819731651565,1052428.2219957642,0.6404725472736666,309,16148770.36964674,405.08015172025006,981.7590631735454,0.42533414843014056,0.3895020526666744,0.06958647102703888,0.04901134373704447,0.0665659841391015
437,522.896003469731,976474.4335163161,0.7741438516874319,309,19058657.97011722,425.13084738231476,1025.2294797181191,0.4760928839436274,0.34747630607248103,0.06637816269444884,0.07020794717477576,0.039844700114667016
438,609.019125280878,830651.3337831541,0.5839114267945107,309,13470826.283090163,396.59598364837655,944.5658142257261,0.4030770682841162,0.40779802161770007,0.07180777548853676,0.038630904095321855,0.07868623051432519
439,634.6715042286942,887134.6731895589,0.7320797955843046,309,16545395.182883522,418.8212389668456,1001.8200991838345,0.4621392510485204,0.3587719808225607,0.06884985050905114,0.06226137144588356,0.047977546173984316
440,596.3348258668283,1156505.096496031,0.6819339066674621,309,16265146.886995852,411.2993556293193,1003.8813601167094,0.44101747512810385,0.37661856362027973,0.06796770760437032,0.05639723985486991,0.05799901379237623
441,691.6131726273477,824158.5541830122,0.8845993398611762,309,19403546.785749476,441.69917060837645,1061.5882268936773,0.5124690291737086,0.3177181553539647,0.06185724469916887,0.08836067432250187,0.019594896450655992
442,529.3460563733611,1018667.5977142544,0.6832543604860495,309,16947705.616172157,411.4974237021074,994.6447140744092,0.44262325127746566,0.3751005656106355,0.06903104327216962,0.05551471044889126,0.05773042939083808
443,657.8217262480484,1032625.3808023644,0.8181955881045135,309,18501719.97072486,431.7386078448771,1047.9405070904677,0.4901817793996404,0.3360876846003231,0.06378023925834224,0.07836792109957727,0.03158237564211685
444,505.468221667351,964524.7363417068,0.9250315343380178,309,23168404.256720025,447.7639997799027,1101.937854131869,0.5219286750838047,0.3105585731325121,0.05710324175651435,0.09785237071402067,0.012557139313148126
445,677.4288559076308,1130511.2112887087,0.9414067927744976,309,21815420.025835793,450.2202885453746,1131.1756414578892,0.5244878491843199,0.308913306514063,0.0540147635341284,0.10282332441394694,0.00976075635354177
446,678.374297551482,923751.7332330185,0.9674339167590764,309,22482664.680213902,454.1243571430615,1145.1314872174132,0.5316697810549263,0.3031636107836641,0.05234593980538198,0.10744228200732996,0.005378386348697506
447,510.6943510373922,1180015.697781011,0.6871766153263462,309,17477220.421935745,412.0857619281519,1007.3582089866578,0.44286098765599463,0.3751230664354508,0.06766059799685052,0.057421194834571906,0.05693415307713214
448,584.5306078288611,1016908.5836909221,0.9467899770866888,309,23014482.8210159,451.02776619220333,1126.8267266763391,0.5266713029268234,0.30702811565656263,0.05435504922255762,0.10309740350302198,0.008848128691034268
449,685.892647621303,1054857.130354376,0.6865977438940726,309,15084308.163918018,411.99893121331087,998.510394255779,0.44361024575581,0.3743354476179288,0.06864691291118533,0.05635586414260025,0.05705152957247564
450,653.0035153325032,846356.5778478663,0.6962737287883527,309,15430173.782526482,413.45032894745293,985.365331975695,0.44923374622791173,0.3693510401386924,0.0703210256208127,0.055998161365646684,0.05509602664693654
451,503.5764437352918,1041042.5861617326,0.5459964212799004,309,14225510.644410497,390.90873282118497,946.7862367470815,0.384168517676788,0.42395503277070135,0.06990284778147514,0.03486818420139734,0.08710541756963824
452,666.6529860082383,902354.0028149745,0.5982387944212292,309,13150779.487307226,398.74508879238437,955.5012617209223,0.4087492735430112,0.4031451375456388,0.07118090586121885,0.04135738136959115,0.07556730168053999
453,624.825063698632,880807.1591867699,0.730162025519628,309,16617445.02316957,418.53357345714414,1000.5707941395139,0.4615065874660243,0.35928155353485475,0.06897784864851947,0.061879829540540124,0.048354180810061466
454,672.6769654347593,1019110.0947513841,0.755003543406997,309,16781159.441439595,422.2598011402496,1021.1889197633259,0.46906696745878373,0.3533026269230234,0.06676535880967689,0.06734981236077317,0.04351523444774282
455,533.7591512585772,976790.3814826831,0.5630094474837565,309,14152161.041058585,393.46068675176343,948.5041220717779,0.3924650393166148,0.416903006136623,0.07050879324376003,0.03682566159778826,0.08329749970521388
456,525.1693354528778,908390.557206002,0.8428699962453903,309,20584092.18196474,435.4397690660085,1048.500019886868,0.49914940797028506,0.3285967349378751,0.0636224703136919,0.08156736755254233,0.027064019225605643
457,650.1975480339092,808298.1968142785,0.8473158539053004,309,18949748.925390206,436.1066477149951,1041.0328617194907,0.5016164310909058,0.3263931162393194,0.0644617393942916,0.08127066145008162,0.02625805182540152
458,556.2074578276181,1128517.4011543791,0.5638746075281842,309,14082680.069234721,393.59046075842764,959.1621850112973,0.39180189856553277,0.4176290017457524,0.06945722982186875,0.03800669406467614,0.08310517580216992
459,567.8456120586786,1026797.4796105125,0.5809755041935499,309,14193907.934366316,396.1555952582325,958.5868527005857,0.40017569286240756,0.41048915536747166,0.07020562552475013,0.039799996228261365,0.0793295300171093
460,561.0906104898341,893537.4456862407,0.5418539849519101,309,13237137.537795343,390.28736737198653,934.5532863559586,0.3832973400645099,0.4245207293291866,0.07091944416920302,0.03322235498222557,0.08804013145487488
461,539.8017734901256,1117118.5832973064,0.5265533732130816,309,13443215.737292718,387.99227561116226,944.5193558062072,0.37450735742582714,0.43217389767222636,0.06915460578580214,0.03264557227589944,0.09151856684024491
462,508.6880531366495,912543.4167481731,0.5530162753491408,309,14149795.300785512,391.96171093157113,940.083379984324,0.38836293867991956,0.4202760746192785,0.07091187526398418,0.034920912090155035,0.08552819934666284
463,501.95931764828686,1019175.5281392115,0.6004477935088348,309,15424882.532296348,399.0764386555252,965.0636075389,0.4087620518201279,0.4032885417817063,0.07022852677756312,0.042631466705640324,0.07508941291496239
464,506.18405763216975,1001625.22225348,0.6797948277307402,309,17127298.428276416,410.978493788811,992.1232270727274,0.44142812963583494,0.37606553271783727,0.06925820213102798,0.054813477052282476,0.058434658463017396
465,621.1340911393731,1076624.9043319079,0.5273530651554551,309,12393458.803752344,388.1122294025182,942.2113610890242,0.37514027538747247,0.4316007287074805,0.06941829429287841,0.032504955330964716,0.09133574628120404
466,581.5730194595984,951570.931528903,0.896666657985975,309,21376175.111562315,443.5092683270962,1080.9543399086335,0.5145134457505337,0.31636679710048715,0.05961878524470163,0.0920267020197166,0.017474269884561036
467,652.7729346621605,1028780.1414390367,0.5976283808355629,309,13486822.83079143,398.6535267545345,964.7326359267805,0.4074682702277066,0.4043829371015488,0.07016688778992491,0.04228240791910223,0.07569949696171734
468,595.3546430967219,1027537.6199813574,0.8652570114240812,309,20480927.992664665,438.79782134281214,1069.823878309318,0.5047749720174004,0.32428940318103244,0.06110178564047518,0.086803359856823,0.023030479304268884
469,525.3293831694314,1186577.1629473036,0.8541751780560592,309,21298568.471892297,437.13554633760884,1076.5031779149265,0.5001177830118329,0.32829658323860433,0.060461441465585235,0.08610480930900259,0.025019382974974986
470,549.223310876761,972890.9204306639,0.7874961158576349,309,19046408.659854177,427.1336870078452,1030.2469028438024,0.4806531226263354,0.3437433554921832,0.06582602877383519,0.07246413713629986,0.03731335597134639
471,564.2615915423529,1016255.107919992,0.9745070252871904,309,24475855.74930978,455.18532342227854,1167.9679328382504,0.5319209929533693,0.3032973765914321,0.05021811413228512,0.11036308848599277,0.004200427836920774
472,643.1972041648155,858207.1416209562,0.5502362323803405,309,12334957.768574296,391.5447044862511,934.8041204956838,0.38750568620180126,0.42092952210674633,0.07131407163758507,0.0340989162241237,0.08615180382974369
473,651.0680309590732,1039251.7648867997,0.730701915861504,309,16527418.48048077,418.6145570084256,1013.5399694738655,0.46021681225967953,0.3606059983735152,0.0674738263402259,0.06345526469305521,0.04824809833352422
474,537.4375624723625,819788.6156885971,0.7968299068862302,309,19157985.946254235,428.5337556621346,1020.4282615200015,0.48536029054977137,0.3396099043024247,0.0669878130482431,0.07248410014309485,0.03555789195646589
475,505.22212906618404,808151.4486050269,0.6609790312912964,309,16420403.959122702,408.15612432289447,969.5635094593495,0.43583651511171095,0.38039512939140524,0.07146544929159275,0.05000671330769864,0.06229619289759247
476,689.9458918527994,868719.6012066905,0.8009441853678168,309,17405142.588732574,429.1508974343725,1026.6746367678256,0.48618010470686424,0.33904179229669446,0.06625218940915105,0.07373818230986295,0.03478773127742736
477,662.3188345292275,1107336.022274334,0.7011976870242845,309,15794585.174612261,414.18892268284264,1007.5684932075746,0.4487447556680172,0.37016353558477777,0.06783287961267177,0.05915266586966296,0.05410616326487038
478,637.8945811807607,844606.810038959,0.8835424984467894,309,20112480.66306807,441.54064439621845,1063.056649833257,0.5119367821802593,0.3181894345005026,0.06170175925870859,0.08839057760176819,0.019781446458761356
479,595.8707384850117,1013700.2485454425,0.7748056096554854,309,18225463.606008496,425.2301110775228,1028.47023110383,0.47597526484266905,0.3476351103428131,0.0660060325822042,0.07066491089753985,0.03971868133477379
480,682.8814549427725,976175.168647916,0.7555012168612987,309,16596384.43800428,422.3344521583948,1017.988976034569,0.46963376086842723,0.35276723111915226,0.06713812518195234,0.06704171908077433,0.04341916374969388
481,659.3994146369643,881560.8577946047,0.5363185483053107,309,11852466.148548214,389.4570518749966,931.5956590702704,0.38077270990321016,0.4266356310378736,0.07092680317810436,0.032371033340749776,0.08929382254006209
482,692.5264489297587,1131350.8031649769,0.6289781186461537,309,13792589.030963484,403.355987426123,983.0293468773114,0.4200077794799751,0.3940369301785427,0.06915126288666477,0.04781623015173405,0.0689877973030835
483,666.1034761340285,1086470.8422112262,0.8512033564504219,309,19298133.061570708,436.68977309676336,1067.4648120475506,0.5000319238317578,0.3282072876778282,0.061457981870201794,0.08474748347380642,0.025555323146405656
484,539.7527457866453,826752.4137367167,0.6393603513213197,309,15551157.436157726,404.91332232739796,963.6722896426365,0.4268631441709562,0.3878967671066659,0.07158691314840604,0.04685375910767186,0.06679941646629999
485,546.8477757502998,1158780.9405200677,0.5636367511464201,309,14228437.64511011,393.55478230116296,960.9920685966682,0.3914995823635782,0.4179140415435444,0.0692616762036718,0.038166661578355375,0.08315803831085036
486,554.5551168611925,1147230.8520444522,0.79810608973866,309,19487848.178034257,428.72518308999906,1048.0121902163457,0.48266552343660546,0.3423828228905228,0.06381009512484724,0.07582279523100728,0.0353187633170171
487,669.99496493309,1185628.1188314857,0.829889127668626,309,18847097.9706987,433.49263877949386,1064.7370377534965,0.4926198249412957,0.3343526007866677,0.061874208934600675,0.08172191879482721,0.029431446542608687
488,612.9856852625187,1143759.8776593439,0.8946642562139568,309,21227533.173123285,443.20890806129347,1095.8855789035392,0.5122564474402406,0.318509183871423,0.05807004913729482,0.09333936016899635,0.01782495938204536
489,693.5771477592182,809206.4258138706,0.8966677580540313,309,19678011.254142035,443.50943333730476,1067.0639829462557,0.5160303770390287,0.31484992873396006,0.061135327695808005,0.09051028917588898,0.017474077355314237
490,575.8408581713534,812980.6509349664,0.7467637497443326,309,17503291.88487199,421.0238320908499,1000.5641219747987,0.46821099367233254,0.3536371440439786,0.0691318183723022,0.06390925131122624,0.04511079260016033
491,662.9012124122415,853567.8226061065,0.7536273453725144,309,16622484.441973558,422.05337143507717,1006.8459293587953,0.47019946442093813,0.3520832494980101,0.06843474890106825,0.06550146505104348,0.04378107212894
492,663.8474690722285,1098059.9784009052,0.504598621474802,309,11361830.825163811,384.6990628504203,934.9433146242172,0.3639644365367169,0.4410619152379842,0.06883845158994484,0.029552940588017135,0.09658225604733692
493,698.8229826996662,1177722.7766103009,0.612796370616722,309,13400110.412777117,400.9287252217083,980.1732704930497,0.4129043400982854,0.40001457781830296,0.06900485194732521,0.04564372436417655,0.07243250577190986
494,509.8281668648104,1079670.2803757899,0.5022135375161829,309,13227169.904674204,384.34130025662745,932.8483992107972,0.3628940851886331,0.44195077612937295,0.06888965249901188,0.02912790387954988,0.09713758230343217
495,508.6489365698395,875732.287650185,0.8635329675274755,309,21252108.03238299,438.5392147583214,1055.475776666833,0.505759240624739,0.3232043338320268,0.0627089701928056,0.0849885449611265,0.023338910389302015
496,505.4618845703393,1141009.3885931317,0.7404367506659219,309,18717023.95957993,420.07478222908827,1024.5799308657738,0.4628829150733671,0.3585627347826262,0.06629098442760445,0.06592103686544216,0.0463423288509601
497,645.5464470045595,969436.4869855791,0.9156755964741592,309,21141728.155154314,446.36060910032387,1095.2864381648772,0.5194708005085463,0.3124897752600434,0.05790003237569072,0.0959707350891978,0.014168656766521721
498,654.806094959332,859877.2030945068,0.5432767100030398,309,12034645.317355303,390.50077612965595,932.4154809952172,0.3842332496622429,0.4236898471976309,0.07120631803305166,0.03315181770980105,0.08771876739727338
